Word,Vowel,Token_ID,Duration,FileTime,IntervalTime,NormTime,F1,F2,F3,F4
booed,GOOSE,booed_2,0.236817165,66.10872369,0.075,0.316700017,303.0348046,1421.767181,2410.380917,3205.691825
booed,GOOSE,booed_2,0.236817165,66.11372369,0.08,0.337813351,299.2047869,1422.127841,2407.566841,3197.793791
booed,GOOSE,booed_2,0.236817165,66.11872369,0.085,0.358926686,296.6211439,1426.78306,2408.027139,3190.682645
booed,GOOSE,booed_2,0.236817165,66.12372369,0.09,0.38004002,296.0392529,1422.176409,2390.276228,3183.261269
booed,GOOSE,booed_2,0.236817165,66.12872369,0.095,0.401153354,296.0640459,1414.762703,2367.005927,3175.745869
booed,GOOSE,booed_2,0.236817165,66.13372369,0.1,0.422266689,306.7870592,1396.798565,2343.777536,3177.260578
booed,GOOSE,booed_2,0.236817165,66.13872369,0.105,0.443380023,320.7524526,1375.636839,2320.561846,3181.512102
booed,GOOSE,booed_2,0.236817165,66.14372369,0.11,0.464493358,327.5488526,1349.921765,2331.317788,3185.87309
booed,GOOSE,booed_2,0.236817165,66.14872369,0.115,0.485606692,332.1724987,1322.826676,2352.369737,3190.267254
booed,GOOSE,booed_2,0.236817165,66.15372369,0.12,0.506720027,333.2441385,1308.482433,2362.940619,3211.171238
booed,GOOSE,booed_2,0.236817165,66.15872369,0.125,0.527833361,333.2392485,1298.002672,2370.334936,3237.078962
booed,GOOSE,booed_2,0.236817165,66.16372369,0.13,0.548946696,336.2767965,1310.963619,2345.781941,3198.701733
booed,GOOSE,booed_2,0.236817165,66.16872369,0.135,0.57006003,340.2364364,1331.028897,2311.546464,3140.84124
booed,GOOSE,booed_2,0.236817165,66.17372369,0.14,0.591173364,346.1629072,1341.405514,2303.058118,3127.08284
booed,GOOSE,booed_2,0.236817165,66.17872369,0.145,0.612286699,352.6854784,1348.845725,2302.373125,3126.690751
booed,GOOSE,booed_2,0.236817165,66.18372369,0.15,0.633400033,356.7010288,1352.022862,2298.070378,3138.957075
booed,GOOSE,booed_2,0.236817165,66.18872369,0.155,0.654513368,359.9567599,1353.907961,2292.671175,3155.059867
booed,GOOSE,booed_2,0.236817165,66.19372369,0.16,0.675626702,364.9663176,1354.602642,2275.177226,3151.994254
booed,GOOSE,booed_2,0.236817165,66.19872369,0.165,0.696740037,370.5074192,1354.936536,2254.017643,3143.119146
booed,GOOSE,booed_2,0.236817165,66.20372369,0.17,0.717853371,373.5995788,1355.976792,2247.809927,3149.94393
booed,GOOSE,booed_2,0.236817165,66.20872369,0.175,0.738966706,375.9495214,1357.231131,2246.133771,3161.526984
booed,GOOSE,booed_2,0.236817165,66.21372369,0.18,0.76008004,372.639718,1368.755158,2263.315324,3162.217663
booed,GOOSE,booed_2,0.236817165,66.21872369,0.185,0.781193374,367.6145782,1383.391688,2286.212207,3159.607119
booed,GOOSE,booed_2,0.236817165,66.22372369,0.19,0.802306709,361.6749905,1388.972213,2275.916503,3167.492113
booed,GOOSE,booed_2,0.236817165,66.22872369,0.195,0.823420043,355.4582551,1391.808074,2255.560904,3178.558059
booed,GOOSE,booed_2,0.236817165,66.23372369,0.2,0.844533378,346.779534,1408.723354,2240.248164,3166.726751
booed,GOOSE,booed_2,0.236817165,66.23872369,0.205,0.865646712,337.3546428,1429.905776,2226.463798,3147.955821
booed,GOOSE,booed_2,0.236817165,66.24372369,0.21,0.886760047,332.0445805,1477.041073,2217.189143,3125.870171
booed,GOOSE,booed_2,0.236817165,66.24872369,0.215,0.907873381,327.9816266,1532.042078,2209.281276,3102.779906
booed,GOOSE,booed_2,0.236817165,66.25372369,0.22,0.928986716,318.7524459,1555.334438,2215.802469,3064.371616
booed,GOOSE,booed_2,0.236817165,66.25872369,0.225,0.95010005,307.9575027,1569.016651,2226.696771,3021.320791
booed,GOOSE,booed_2,0.236817165,66.26372369,0.23,0.971213384,292.2700531,1568.934524,2228.469022,3033.635071
booed,GOOSE,booed_2,0.236817165,66.26872369,0.235,0.992326719,275.0997994,1564.680748,2227.476594,3062.729217
bood,FOOT,bood_2,0.20106903,71.14333602,0,0,415.5365934,1311.647185,2697.731638,3468.063228
bood,FOOT,bood_2,0.20106903,71.14833602,0.005,0.024867082,404.3249776,1275.796298,2738.171779,3483.122024
bood,FOOT,bood_2,0.20106903,71.15333602,0.01,0.049734163,401.3042149,1270.772282,2760.628558,3447.150718
bood,FOOT,bood_2,0.20106903,71.15833602,0.015,0.074601245,401.9654718,1279.605815,2775.00131,3388.239942
bood,FOOT,bood_2,0.20106903,71.16333602,0.02,0.099468327,405.7368113,1284.781364,2760.701778,3366.649724
bood,FOOT,bood_2,0.20106903,71.16833602,0.025,0.124335408,410.9062208,1288.312545,2733.513246,3361.836149
bood,FOOT,bood_2,0.20106903,71.17333602,0.03,0.14920249,412.6177763,1291.971234,2717.050226,3382.174727
bood,FOOT,bood_2,0.20106903,71.17833602,0.035,0.174069572,412.774929,1295.687242,2705.408626,3413.819906
bood,FOOT,bood_2,0.20106903,71.18333602,0.04,0.198936653,412.0449488,1298.918164,2704.236455,3409.460451
bood,FOOT,bood_2,0.20106903,71.18833602,0.045,0.223803735,410.9161773,1301.931025,2707.770588,3388.915896
bood,FOOT,bood_2,0.20106903,71.19333602,0.05,0.248670817,408.1580049,1309.643729,2708.152927,3350.187125
bood,FOOT,bood_2,0.20106903,71.19833602,0.055,0.273537898,404.6673708,1319.469144,2707.118444,3303.284036
bood,FOOT,bood_2,0.20106903,71.20333602,0.06,0.29840498,403.8584815,1329.770183,2705.620336,3298.749101
bood,FOOT,bood_2,0.20106903,71.20833602,0.065,0.323272062,404.2551122,1340.28503,2703.913815,3313.259845
bood,FOOT,bood_2,0.20106903,71.21333602,0.07,0.348139143,404.7679429,1351.247817,2705.341783,3326.413922
bood,FOOT,bood_2,0.20106903,71.21833602,0.075,0.373006225,405.3330087,1362.411964,2708.178792,3338.958139
bood,FOOT,bood_2,0.20106903,71.22333602,0.08,0.397873307,404.5429458,1369.749572,2720.32451,3298.234128
bood,FOOT,bood_2,0.20106903,71.22833602,0.085,0.422740388,403.1437143,1375.367043,2736.654754,3233.564546
bood,FOOT,bood_2,0.20106903,71.23333602,0.09,0.44760747,402.4302352,1385.636395,2721.766523,3302.084513
bood,FOOT,bood_2,0.20106903,71.23833602,0.095,0.472474552,402.0250211,1397.996901,2692.844707,3430.476939
bood,FOOT,bood_2,0.20106903,71.24333602,0.1,0.497341633,404.1654649,1446.494147,2721.55638,3487.031247
bood,FOOT,bood_2,0.20106903,71.24833602,0.105,0.522208715,407.4502538,1511.235877,2776.175932,3511.292295
bood,FOOT,bood_2,0.20106903,71.25333602,0.11,0.547075797,410.8048882,1539.411152,2786.116846,3499.313087
bood,FOOT,bood_2,0.20106903,71.25833602,0.115,0.571942878,414.1909202,1551.148775,2775.973451,3471.042862
bood,FOOT,bood_2,0.20106903,71.26333602,0.12,0.59680996,416.3844855,1565.156283,2755.42985,3486.922754
bood,FOOT,bood_2,0.20106903,71.26833602,0.125,0.621677042,418.0420034,1580.184169,2730.211061,3522.649369
bood,FOOT,bood_2,0.20106903,71.27333602,0.13,0.646544123,422.3693509,1596.634223,2717.10998,3529.437785
bood,FOOT,bood_2,0.20106903,71.27833602,0.135,0.671411205,427.8968621,1613.723582,2709.456149,3523.217666
bood,FOOT,bood_2,0.20106903,71.28333602,0.14,0.696278287,442.9928559,1616.933461,2703.675502,3498.194345
bood,FOOT,bood_2,0.20106903,71.28833602,0.145,0.721145368,462.3901525,1613.904124,2698.736902,3464.718454
bood,FOOT,bood_2,0.20106903,71.29333602,0.15,0.74601245,450.4252959,1617.747336,2681.976218,3459.933418
bood,FOOT,bood_2,0.20106903,71.29833602,0.155,0.770879532,424.362267,1624.679953,2659.901173,3468.04573
bood,FOOT,bood_2,0.20106903,71.30333602,0.16,0.795746613,410.804085,1625.13193,2644.988464,3447.477721
bood,FOOT,bood_2,0.20106903,71.30833602,0.165,0.820613695,402.8671842,1622.670676,2633.295426,3414.0171
bood,FOOT,bood_2,0.20106903,71.31333602,0.17,0.845480777,397.1045703,1626.255555,2624.186973,3361.769283
bood,FOOT,bood_2,0.20106903,71.31833602,0.175,0.870347858,392.3193597,1632.55834,2616.240364,3301.076093
bood,FOOT,bood_2,0.20106903,71.32333602,0.18,0.89521494,394.1498583,1600.333861,2624.905524,3307.59269
bood,FOOT,bood_2,0.20106903,71.32833602,0.185,0.920082022,398.9543047,1550.79029,2641.038141,3344.321982
bood,FOOT,bood_2,0.20106903,71.33333602,0.19,0.944949103,398.1531405,1564.990972,2655.654656,3385.484387
bood,FOOT,bood_2,0.20106903,71.33833602,0.195,0.969816185,394.8320961,1607.846492,2669.589639,3428.639601
bood,FOOT,bood_2,0.20106903,71.34333602,0.2,0.994683267,396.1551174,1628.770258,2707.599764,3496.815552
boyd,CHOICE,boyd_2,0.232770447,76.04185333,0,0,406.5610814,849.6907193,2701.1819,3486.426629
boyd,CHOICE,boyd_2,0.232770447,76.04685333,0.005,0.02148039,398.1657089,819.5651934,2692.033101,3422.494354
boyd,CHOICE,boyd_2,0.232770447,76.05185333,0.01,0.04296078,389.7017393,794.3539402,2687.274457,3365.15221
boyd,CHOICE,boyd_2,0.232770447,76.05685333,0.015,0.06444117,381.1319712,776.7220401,2689.286813,3317.97412
boyd,CHOICE,boyd_2,0.232770447,76.06185333,0.02,0.08592156,382.0900941,768.0741004,2684.148714,3299.335508
boyd,CHOICE,boyd_2,0.232770447,76.06685333,0.025,0.10740195,397.7432194,773.2822515,2667.982366,3324.713742
boyd,CHOICE,boyd_2,0.232770447,76.07185333,0.03,0.128882341,408.3096141,779.350416,2654.73723,3322.4195
boyd,CHOICE,boyd_2,0.232770447,76.07685333,0.035,0.150362731,411.0306714,786.7449916,2645.99752,3277.445603
boyd,CHOICE,boyd_2,0.232770447,76.08185333,0.04,0.171843121,412.4835891,791.2294418,2638.309246,3257.961085
boyd,CHOICE,boyd_2,0.232770447,76.08685333,0.045,0.193323511,411.980637,791.2255641,2632.242617,3277.789203
boyd,CHOICE,boyd_2,0.232770447,76.09185333,0.05,0.214803901,411.2510706,792.6459463,2619.190693,3267.156189
boyd,CHOICE,boyd_2,0.232770447,76.09685333,0.055,0.236284291,410.1719937,796.2629848,2595.36525,3209.542537
boyd,CHOICE,boyd_2,0.232770447,76.10185333,0.06,0.257764681,408.8306909,801.886233,2575.26634,3159.356842
boyd,CHOICE,boyd_2,0.232770447,76.10685333,0.065,0.279245071,407.084953,810.603687,2560.914912,3120.627391
boyd,CHOICE,boyd_2,0.232770447,76.11185333,0.07,0.300725461,405.8369081,824.3772733,2564.584838,3100.943173
boyd,CHOICE,boyd_2,0.232770447,76.11685333,0.075,0.322205851,405.356462,845.9490046,2596.049355,3110.63269
boyd,CHOICE,boyd_2,0.232770447,76.12185333,0.08,0.343686241,404.7635361,875.6768145,2599.388397,3119.830976
boyd,CHOICE,boyd_2,0.232770447,76.12685333,0.085,0.365166631,403.997131,917.983861,2559.349117,3128.27163
boyd,CHOICE,boyd_2,0.232770447,76.13185333,0.09,0.386647022,403.4287864,957.5248137,2535.043646,3143.855054
boyd,CHOICE,boyd_2,0.232770447,76.13685333,0.095,0.408127412,403.1659133,992.7995801,2535.004654,3170.454875
boyd,CHOICE,boyd_2,0.232770447,76.14185333,0.1,0.429607802,403.0218982,1019.136568,2540.026689,3192.366989
boyd,CHOICE,boyd_2,0.232770447,76.14685333,0.105,0.451088192,403.0611994,1031.688691,2552.854418,3207.049185
boyd,CHOICE,boyd_2,0.232770447,76.15185333,0.11,0.472568582,404.2048472,1079.740773,2540.612733,3218.233777
boyd,CHOICE,boyd_2,0.232770447,76.15685333,0.115,0.494048972,407.0517441,1182.544949,2489.706131,3224.023964
boyd,CHOICE,boyd_2,0.232770447,76.16185333,0.12,0.515529362,413.8802326,1269.408088,2440.939819,3219.736486
boyd,CHOICE,boyd_2,0.232770447,76.16685333,0.125,0.537009752,426.8495864,1331.685139,2395.474506,3199.90608
boyd,CHOICE,boyd_2,0.232770447,76.17185333,0.13,0.558490142,432.0557288,1414.178628,2367.876148,3201.542302
boyd,CHOICE,boyd_2,0.232770447,76.17685333,0.135,0.579970532,425.2885592,1527.852216,2367.834252,3236.286808
boyd,CHOICE,boyd_2,0.232770447,76.18185333,0.14,0.601450922,412.0974891,1622.570214,2364.378634,3258.620489
boyd,CHOICE,boyd_2,0.232770447,76.18685333,0.145,0.622931313,388.9987453,1688.052735,2355.657986,3261.812778
boyd,CHOICE,boyd_2,0.232770447,76.19185333,0.15,0.644411703,370.9082698,1756.284609,2377.369749,3267.328008
boyd,CHOICE,boyd_2,0.232770447,76.19685333,0.155,0.665892093,360.5421182,1828.756851,2446.017853,3276.425945
boyd,CHOICE,boyd_2,0.232770447,76.20185333,0.16,0.687372483,349.1115071,1872.182485,2480.482301,3300.067505
boyd,CHOICE,boyd_2,0.232770447,76.20685333,0.165,0.708852873,336.0391648,1870.809119,2462.224808,3346.139905
boyd,CHOICE,boyd_2,0.232770447,76.21185333,0.17,0.730333263,324.0181195,1901.756621,2456.366782,3366.449814
boyd,CHOICE,boyd_2,0.232770447,76.21685333,0.175,0.751813653,313.6185044,1982.553056,2469.632633,3347.025864
boyd,CHOICE,boyd_2,0.232770447,76.22185333,0.18,0.773294043,310.5281681,2036.027058,2492.079805,3384.470391
boyd,CHOICE,boyd_2,0.232770447,76.22685333,0.185,0.794774433,318.711037,2047.361278,2528.687459,3509.623982
boyd,CHOICE,boyd_2,0.232770447,76.23185333,0.19,0.816254823,324.3435293,2025.328309,2559.916431,3563.779084
boyd,CHOICE,boyd_2,0.232770447,76.23685333,0.195,0.837735213,326.042539,1951.832645,2582.849785,3508.4322
boyd,CHOICE,boyd_2,0.232770447,76.24185333,0.2,0.859215603,325.6899351,1912.060456,2590.286501,3442.660332
boyd,CHOICE,boyd_2,0.232770447,76.24685333,0.205,0.880695994,322.1730981,1924.300467,2573.822529,3360.809864
boyd,CHOICE,boyd_2,0.232770447,76.25185333,0.21,0.902176384,322.026856,1926.830314,2577.637261,3339.408214
boyd,CHOICE,boyd_2,0.232770447,76.25685333,0.215,0.923656774,327.0791307,1914.384036,2612.728128,3411.237642
boyd,CHOICE,boyd_2,0.232770447,76.26185333,0.22,0.945137164,329.2426094,1907.700354,2622.230779,3436.724661
boyd,CHOICE,boyd_2,0.232770447,76.26685333,0.225,0.966617554,326.9506569,1909.904409,2592.268359,3390.737119
boyd,CHOICE,boyd_2,0.232770447,76.27185333,0.23,0.988097944,325.0871072,1924.949057,2588.07733,3416.14407
boyd,CHOICE,boyd_2,0.232770447,76.27685333,0.235,1.009578334,323.8842894,1959.797937,2623.633886,3551.663767
bead,FLEECE,bead_2,0.185651697,77.68906172,0,0,334.4655799,2095.280454,2569.264304,3189.972427
bead,FLEECE,bead_2,0.185651697,77.69406172,0.005,0.026932153,318.6022656,2127.986107,2596.996259,3201.999173
bead,FLEECE,bead_2,0.185651697,77.69906172,0.01,0.053864307,299.2702133,2153.24675,2627.749875,3222.366825
bead,FLEECE,bead_2,0.185651697,77.70406172,0.015,0.08079646,302.0981963,2160.206849,2660.802443,3223.424027
bead,FLEECE,bead_2,0.185651697,77.70906172,0.02,0.107728614,309.3044683,2163.551202,2694.309227,3220.66595
bead,FLEECE,bead_2,0.185651697,77.71406172,0.025,0.134660767,298.1823507,2161.647289,2695.556281,3208.732585
bead,FLEECE,bead_2,0.185651697,77.71906172,0.03,0.161592921,283.4389849,2158.706446,2690.429589,3194.986404
bead,FLEECE,bead_2,0.185651697,77.72406172,0.035,0.188525074,284.3418794,2166.55816,2702.747715,3189.365356
bead,FLEECE,bead_2,0.185651697,77.72906172,0.04,0.215457228,288.336098,2176.542223,2718.512517,3185.349639
bead,FLEECE,bead_2,0.185651697,77.73406172,0.045,0.242389381,297.8551268,2183.786972,2732.438963,3181.003182
bead,FLEECE,bead_2,0.185651697,77.73906172,0.05,0.269321535,308.4657251,2190.4905,2746.002194,3176.591379
bead,FLEECE,bead_2,0.185651697,77.74406172,0.055,0.296253688,313.8961879,2195.18616,2757.052353,3183.874239
bead,FLEECE,bead_2,0.185651697,77.74906172,0.06,0.323185841,318.3031807,2199.485115,2767.605989,3193.467683
bead,FLEECE,bead_2,0.185651697,77.75406172,0.065,0.350117995,320.991751,2215.031009,2788.730402,3217.688219
bead,FLEECE,bead_2,0.185651697,77.75906172,0.07,0.377050148,323.3408024,2232.799027,2811.943346,3244.798717
bead,FLEECE,bead_2,0.185651697,77.76406172,0.075,0.403982302,321.7634006,2230.240424,2832.766987,3246.157502
bead,FLEECE,bead_2,0.185651697,77.76906172,0.08,0.430914455,319.4102263,2223.665771,2853.11856,3242.42837
bead,FLEECE,bead_2,0.185651697,77.77406172,0.085,0.457846609,322.9824899,2212.062858,2830.199448,3244.007211
bead,FLEECE,bead_2,0.185651697,77.77906172,0.09,0.484778762,327.7254773,2199.466482,2798.731092,3246.63478
bead,FLEECE,bead_2,0.185651697,77.78406172,0.095,0.511710916,331.5521553,2197.418931,2793.138899,3245.994345
bead,FLEECE,bead_2,0.185651697,77.78906172,0.1,0.538643069,335.1977925,2197.455572,2792.659213,3244.708232
bead,FLEECE,bead_2,0.185651697,77.79406172,0.105,0.565575222,340.3808409,2208.987782,2783.496884,3239.970561
bead,FLEECE,bead_2,0.185651697,77.79906172,0.11,0.592507376,345.8676447,2222.791239,2772.619073,3234.550945
bead,FLEECE,bead_2,0.185651697,77.80406172,0.115,0.619439529,351.3603734,2213.619154,2788.744236,3252.855085
bead,FLEECE,bead_2,0.185651697,77.80906172,0.12,0.646371683,356.8542729,2199.907655,2810.204536,3275.846468
bead,FLEECE,bead_2,0.185651697,77.81406172,0.125,0.673303836,363.7913889,2193.230484,2806.689394,3304.063233
bead,FLEECE,bead_2,0.185651697,77.81906172,0.13,0.70023599,371.0136498,2187.943127,2798.239708,3333.312407
bead,FLEECE,bead_2,0.185651697,77.82406172,0.135,0.727168143,368.0929146,2190.247251,2806.755294,3350.217828
bead,FLEECE,bead_2,0.185651697,77.82906172,0.14,0.754100297,363.1681677,2194.051269,2818.622808,3364.68442
bead,FLEECE,bead_2,0.185651697,77.83406172,0.145,0.78103245,346.9686584,2172.568213,2781.499869,3360.576261
bead,FLEECE,bead_2,0.185651697,77.83906172,0.15,0.807964604,328.5415277,2146.089039,2734.697597,3352.798178
bead,FLEECE,bead_2,0.185651697,77.84406172,0.155,0.834896757,305.9315791,2159.223982,2760.880787,3376.603207
bead,FLEECE,bead_2,0.185651697,77.84906172,0.16,0.86182891,282.4952065,2180.18572,2801.484146,3406.648299
bead,FLEECE,bead_2,0.185651697,77.85406172,0.165,0.888761064,283.8566519,2152.593507,2756.36877,3409.456368
bead,FLEECE,bead_2,0.185651697,77.85906172,0.17,0.915693217,290.1175487,2115.408203,2694.317438,3406.883058
bead,FLEECE,bead_2,0.185651697,77.86406172,0.175,0.942625371,289.5514072,2106.799389,2704.366381,3386.332231
bead,FLEECE,bead_2,0.185651697,77.86906172,0.18,0.969557524,287.6364074,2103.836602,2728.6606,3362.229479
bead,FLEECE,bead_2,0.185651697,77.87406172,0.185,0.996489678,276.6554492,2119.146885,2755.580993,3404.766192
bode,GOAT,bode_2,0.281885462,79.26254504,0,0,488.3631664,1156.467895,2568.017423,3328.568728
bode,GOAT,bode_2,0.281885462,79.26754504,0.005,0.017737701,464.8845696,1215.001403,2582.101609,3306.613638
bode,GOAT,bode_2,0.281885462,79.27254504,0.01,0.035475402,454.6373932,1238.959721,2597.523244,3293.606178
bode,GOAT,bode_2,0.281885462,79.27754504,0.015,0.053213102,456.0446874,1232.463596,2614.122927,3288.479948
bode,GOAT,bode_2,0.281885462,79.28254504,0.02,0.070950803,459.7686617,1224.219892,2629.007727,3321.606542
bode,GOAT,bode_2,0.281885462,79.28754504,0.025,0.088688504,465.5332089,1214.436888,2642.382027,3388.426904
bode,GOAT,bode_2,0.281885462,79.29254504,0.03,0.106426205,467.9412164,1205.129018,2637.344593,3412.740978
bode,GOAT,bode_2,0.281885462,79.29754504,0.035,0.124163906,467.3927239,1196.239653,2616.089776,3399.614758
bode,GOAT,bode_2,0.281885462,79.30254504,0.04,0.141901607,464.5566621,1193.335858,2612.739282,3376.385046
bode,GOAT,bode_2,0.281885462,79.30754504,0.045,0.159639307,459.7056686,1195.704257,2625.159235,3344.255998
bode,GOAT,bode_2,0.281885462,79.31254504,0.05,0.177377008,452.0965179,1206.787661,2627.32128,3341.033151
bode,GOAT,bode_2,0.281885462,79.31754504,0.055,0.195114709,442.0579332,1225.547395,2620.447977,3363.271402
bode,GOAT,bode_2,0.281885462,79.32254504,0.06,0.21285241,433.8190318,1229.316293,2616.013704,3379.445695
bode,GOAT,bode_2,0.281885462,79.32754504,0.065,0.230590111,427.1653234,1219.880996,2613.727772,3390.278748
bode,GOAT,bode_2,0.281885462,79.33254504,0.07,0.248327812,427.4048542,1208.929675,2611.245248,3389.895143
bode,GOAT,bode_2,0.281885462,79.33754504,0.075,0.266065512,433.716073,1196.643013,2608.58956,3379.631706
bode,GOAT,bode_2,0.281885462,79.34254504,0.08,0.283803213,438.225356,1190.501651,2604.616013,3362.513641
bode,GOAT,bode_2,0.281885462,79.34754504,0.085,0.301540914,441.147462,1189.773177,2599.481673,3339.357896
bode,GOAT,bode_2,0.281885462,79.35254504,0.09,0.319278615,449.5964976,1188.466905,2590.917917,3389.95152
bode,GOAT,bode_2,0.281885462,79.35754504,0.095,0.337016316,462.9137513,1186.651698,2579.333471,3505.5049
bode,GOAT,bode_2,0.281885462,79.36254504,0.1,0.354754017,463.7823638,1188.704941,2589.341174,3529.069389
bode,GOAT,bode_2,0.281885462,79.36754504,0.105,0.372491717,453.6859912,1194.165585,2618.367628,3471.608425
bode,GOAT,bode_2,0.281885462,79.37254504,0.11,0.390229418,432.6084575,1192.197385,2635.306863,3441.090478
bode,GOAT,bode_2,0.281885462,79.37754504,0.115,0.407967119,401.8585214,1183.685728,2641.599458,3434.30442
bode,GOAT,bode_2,0.281885462,79.38254504,0.12,0.42570482,385.5546497,1172.747774,2636.897406,3432.606134
bode,GOAT,bode_2,0.281885462,79.38754504,0.125,0.443442521,381.9751287,1159.672694,2622.511072,3435.389248
